member_id,unit,plan,monthly_fee,month,is_delinquent,recognized_revenue
M103790,Downtown,Plus,139.9,2025-08-01,0,139.9
M103791,Downtown,Plus,139.9,2025-08-01,0,139.9
M103795,West,Basic,99.9,2025-08-01,0,99.9
M103798,South,Plus,139.9,2025-08-01,0,139.9
M103799,North,Plus,139.9,2025-08-01,0,139.9
M103802,West,Basic,99.9,2025-08-01,0,99.9
M103803,West,Premium,189.9,2025-08-01,0,189.9
M103806,West,Basic,99.9,2025-08-01,0,99.9
M103807,East,Plus,139.9,2025-08-01,0,139.9
M103810,West,Plus,139.9,2025-08-01,0,139.9
M103812,South,Basic,99.9,2025-08-01,0,99.9
M103813,Downtown,Premium,189.9,2025-08-01,0,189.9
M103814,South,Basic,99.9,2025-08-01,0,99.9
M103815,South,Plus,139.9,2025-08-01,0,139.9
M103817,South,Premium,189.9,2025-08-01,0,189.9
M103818,East,Basic,99.9,2025-08-01,0,99.9
M103819,Downtown,Basic,99.9,2025-08-01,0,99.9
M103820,East,Plus,139.9,2025-08-01,0,139.9
M103821,Downtown,Basic,99.9,2025-08-01,0,99.9
M103822,North,Plus,139.9,2025-08-01,0,139.9
M103823,North,Premium,189.9,2025-08-01,0,189.9
M103824,Downtown,Premium,189.9,2025-08-01,0,189.9
M103826,Downtown,Plus,139.9,2025-08-01,0,139.9
M103827,North,Basic,99.9,2025-08-01,0,99.9
M103828,University,Plus,139.9,2025-08-01,0,139.9
M103831,West,Premium,189.9,2025-08-01,0,189.9
M103832,University,Basic,99.9,2025-08-01,0,99.9
M103833,West,Premium,189.9,2025-08-01,0,189.9
M103834,West,Plus,139.9,2025-08-01,0,139.9
M103835,West,Plus,139.9,2025-08-01,0,139.9
M103839,South,Basic,99.9,2025-08-01,0,99.9
M103840,West,Plus,139.9,2025-08-01,0,139.9
M103841,Downtown,Plus,139.9,2025-08-01,0,139.9
M103846,West,Plus,139.9,2025-08-01,1,0.0
M103847,University,Basic,99.9,2025-08-01,0,99.9
M103848,North,Basic,99.9,2025-08-01,0,99.9
M103849,East,Premium,189.9,2025-08-01,0,189.9
M103850,North,Plus,139.9,2025-08-01,0,139.9
M103852,West,Basic,99.9,2025-08-01,0,99.9
M103853,North,Plus,139.9,2025-08-01,0,139.9
M103854,Downtown,Basic,99.9,2025-08-01,0,99.9
M103855,Downtown,Basic,99.9,2025-08-01,0,99.9
M103856,West,Basic,99.9,2025-08-01,0,99.9
M103857,North,Basic,99.9,2025-08-01,0,99.9
M103858,University,Plus,139.9,2025-08-01,0,139.9
M103859,East,Basic,99.9,2025-08-01,0,99.9
M103862,North,Plus,139.9,2025-08-01,0,139.9
M103865,University,Basic,99.9,2025-08-01,0,99.9
M103867,North,Premium,189.9,2025-08-01,0,189.9
M103868,Downtown,Premium,189.9,2025-08-01,0,189.9
M103869,University,Plus,139.9,2025-08-01,0,139.9
M103871,University,Premium,189.9,2025-08-01,0,189.9
M103873,North,Premium,189.9,2025-08-01,0,189.9
M103875,Downtown,Plus,139.9,2025-08-01,0,139.9
M103876,West,Basic,99.9,2025-08-01,0,99.9
M103877,Downtown,Plus,139.9,2025-08-01,0,139.9
M103878,North,Basic,99.9,2025-08-01,0,99.9
M103880,South,Basic,99.9,2025-08-01,0,99.9
M103881,Downtown,Plus,139.9,2025-08-01,0,139.9
M103883,West,Premium,189.9,2025-08-01,0,189.9
M103884,West,Premium,189.9,2025-08-01,0,189.9
M103885,University,Plus,139.9,2025-08-01,0,139.9
M103886,North,Basic,99.9,2025-08-01,0,99.9
M103888,East,Plus,139.9,2025-08-01,0,139.9
M103889,South,Plus,139.9,2025-08-01,1,0.0
M103890,South,Plus,139.9,2025-08-01,0,139.9
M103892,North,Basic,99.9,2025-08-01,0,99.9
M103893,North,Basic,99.9,2025-08-01,0,99.9
M103894,North,Plus,139.9,2025-08-01,0,139.9
M103895,West,Premium,189.9,2025-08-01,0,189.9
M103897,South,Premium,189.9,2025-08-01,0,189.9
M103900,Downtown,Basic,99.9,2025-08-01,0,99.9
M103905,South,Premium,189.9,2025-08-01,0,189.9
M103906,North,Basic,99.9,2025-08-01,0,99.9
M103907,South,Plus,139.9,2025-08-01,0,139.9
M103909,West,Plus,139.9,2025-08-01,0,139.9
M103910,West,Plus,139.9,2025-08-01,0,139.9
M103911,University,Plus,139.9,2025-08-01,0,139.9
M103912,North,Plus,139.9,2025-08-01,0,139.9
M103913,East,Basic,99.9,2025-08-01,0,99.9
M103914,Downtown,Plus,139.9,2025-08-01,0,139.9
M103916,Downtown,Basic,99.9,2025-08-01,0,99.9
M103918,Downtown,Basic,99.9,2025-08-01,0,99.9
M103919,Downtown,Basic,99.9,2025-08-01,1,0.0
M103920,East,Plus,139.9,2025-08-01,0,139.9
M103923,South,Premium,189.9,2025-08-01,0,189.9
M103924,West,Basic,99.9,2025-08-01,0,99.9
M103925,West,Premium,189.9,2025-08-01,0,189.9
M103929,University,Basic,99.9,2025-08-01,0,99.9
M103932,North,Plus,139.9,2025-08-01,0,139.9
M103933,West,Plus,139.9,2025-08-01,0,139.9
M103934,Downtown,Basic,99.9,2025-08-01,0,99.9
M103935,Downtown,Premium,189.9,2025-08-01,0,189.9
M103939,Downtown,Plus,139.9,2025-08-01,0,139.9
M103940,Downtown,Basic,99.9,2025-08-01,0,99.9
M103941,East,Plus,139.9,2025-08-01,0,139.9
M103943,East,Premium,189.9,2025-08-01,0,189.9
M103945,East,Plus,139.9,2025-08-01,0,139.9
M103946,East,Basic,99.9,2025-08-01,0,99.9
M103947,University,Basic,99.9,2025-08-01,0,99.9
M103950,North,Basic,99.9,2025-08-01,0,99.9
M103951,University,Plus,139.9,2025-08-01,0,139.9
M103954,South,Plus,139.9,2025-08-01,0,139.9
M103955,Downtown,Premium,189.9,2025-08-01,0,189.9
M103956,University,Premium,189.9,2025-08-01,0,189.9
M103957,University,Basic,99.9,2025-08-01,0,99.9
M103958,East,Plus,139.9,2025-08-01,0,139.9
M103959,Downtown,Premium,189.9,2025-08-01,0,189.9
M103960,South,Plus,139.9,2025-08-01,0,139.9
M103962,East,Plus,139.9,2025-08-01,0,139.9
M103963,University,Plus,139.9,2025-08-01,0,139.9
M103964,Downtown,Premium,189.9,2025-08-01,0,189.9
M103965,West,Plus,139.9,2025-08-01,0,139.9
M103967,North,Plus,139.9,2025-08-01,0,139.9
M103970,Downtown,Premium,189.9,2025-08-01,1,0.0
M103972,North,Basic,99.9,2025-08-01,0,99.9
M103973,West,Basic,99.9,2025-08-01,0,99.9
M103975,University,Premium,189.9,2025-08-01,0,189.9
M103976,South,Plus,139.9,2025-08-01,0,139.9
M103980,University,Basic,99.9,2025-08-01,0,99.9
M103981,South,Plus,139.9,2025-08-01,0,139.9
M103982,University,Plus,139.9,2025-08-01,0,139.9
M103983,East,Basic,99.9,2025-08-01,0,99.9
M103984,North,Basic,99.9,2025-08-01,0,99.9
M103986,South,Basic,99.9,2025-08-01,0,99.9
M103988,Downtown,Plus,139.9,2025-08-01,0,139.9
M103989,North,Premium,189.9,2025-08-01,0,189.9
M103990,South,Basic,99.9,2025-08-01,0,99.9
M103991,University,Plus,139.9,2025-08-01,0,139.9
M103992,East,Premium,189.9,2025-08-01,0,189.9
M103994,East,Premium,189.9,2025-08-01,0,189.9
M103995,Downtown,Premium,189.9,2025-08-01,0,189.9
M103996,West,Basic,99.9,2025-08-01,0,99.9
M103999,North,Plus,139.9,2025-08-01,0,139.9
M104000,Downtown,Basic,99.9,2025-08-01,0,99.9
M104001,South,Premium,189.9,2025-08-01,0,189.9
M104003,South,Basic,99.9,2025-08-01,0,99.9
M104006,University,Basic,99.9,2025-08-01,0,99.9
M104010,University,Premium,189.9,2025-08-01,0,189.9
M104011,University,Basic,99.9,2025-08-01,0,99.9
M104013,North,Plus,139.9,2025-08-01,0,139.9
M104015,East,Plus,139.9,2025-08-01,0,139.9
M104016,South,Plus,139.9,2025-08-01,0,139.9
M104019,East,Basic,99.9,2025-08-01,0,99.9
M104021,University,Premium,189.9,2025-08-01,0,189.9
M104022,Downtown,Basic,99.9,2025-08-01,0,99.9
M104023,Downtown,Premium,189.9,2025-08-01,0,189.9
M104025,North,Basic,99.9,2025-08-01,1,0.0
M104027,North,Plus,139.9,2025-08-01,0,139.9
M104028,University,Basic,99.9,2025-08-01,0,99.9
M104029,North,Basic,99.9,2025-08-01,0,99.9
M104034,University,Basic,99.9,2025-08-01,0,99.9
M104036,University,Basic,99.9,2025-08-01,0,99.9
M104037,East,Premium,189.9,2025-08-01,0,189.9
M104038,West,Basic,99.9,2025-08-01,0,99.9
M104039,University,Plus,139.9,2025-08-01,0,139.9
M104040,South,Basic,99.9,2025-08-01,0,99.9
M104041,South,Plus,139.9,2025-08-01,0,139.9
M104043,Downtown,Premium,189.9,2025-08-01,0,189.9
M104044,Downtown,Plus,139.9,2025-08-01,0,139.9
M104045,University,Premium,189.9,2025-08-01,0,189.9
M104049,South,Basic,99.9,2025-08-01,0,99.9
M104050,South,Plus,139.9,2025-08-01,0,139.9
M104051,North,Plus,139.9,2025-08-01,0,139.9
M104053,University,Premium,189.9,2025-08-01,0,189.9
M104054,North,Basic,99.9,2025-08-01,0,99.9
M104056,North,Premium,189.9,2025-08-01,0,189.9
M104057,West,Basic,99.9,2025-08-01,0,99.9
M104060,Downtown,Premium,189.9,2025-08-01,0,189.9
M104061,North,Premium,189.9,2025-08-01,0,189.9
M104062,North,Premium,189.9,2025-08-01,0,189.9
M104063,University,Basic,99.9,2025-08-01,0,99.9
M104064,North,Basic,99.9,2025-08-01,0,99.9
M104065,University,Premium,189.9,2025-08-01,0,189.9
M104067,North,Plus,139.9,2025-08-01,0,139.9
M104069,University,Plus,139.9,2025-08-01,0,139.9
M104072,North,Plus,139.9,2025-08-01,0,139.9
M104074,Downtown,Premium,189.9,2025-08-01,0,189.9
M104076,Downtown,Plus,139.9,2025-08-01,0,139.9
M104077,West,Premium,189.9,2025-08-01,0,189.9
M104080,Downtown,Plus,139.9,2025-08-01,0,139.9
M104082,University,Basic,99.9,2025-08-01,0,99.9
M104083,East,Basic,99.9,2025-08-01,0,99.9
M104085,North,Plus,139.9,2025-08-01,0,139.9
M104086,West,Basic,99.9,2025-08-01,0,99.9
M104091,Downtown,Premium,189.9,2025-08-01,0,189.9
M104093,East,Basic,99.9,2025-08-01,0,99.9
M104095,University,Basic,99.9,2025-08-01,0,99.9
M104096,West,Basic,99.9,2025-08-01,0,99.9
M104097,Downtown,Basic,99.9,2025-08-01,0,99.9
M104099,East,Plus,139.9,2025-08-01,1,0.0
M104100,North,Plus,139.9,2025-08-01,0,139.9
M104102,Downtown,Plus,139.9,2025-08-01,0,139.9
M104104,North,Premium,189.9,2025-08-01,0,189.9
M104105,North,Plus,139.9,2025-08-01,0,139.9
M104108,South,Plus,139.9,2025-08-01,0,139.9
M104109,Downtown,Basic,99.9,2025-08-01,0,99.9
M104111,West,Basic,99.9,2025-08-01,0,99.9
M104115,North,Plus,139.9,2025-08-01,0,139.9
M104117,University,Basic,99.9,2025-08-01,0,99.9
M104118,North,Plus,139.9,2025-08-01,0,139.9
M104119,East,Plus,139.9,2025-08-01,0,139.9
M104121,Downtown,Basic,99.9,2025-08-01,0,99.9
M104125,Downtown,Plus,139.9,2025-08-01,0,139.9
M104126,West,Plus,139.9,2025-08-01,0,139.9
M104127,South,Plus,139.9,2025-08-01,1,0.0
M104130,University,Plus,139.9,2025-08-01,0,139.9
M104131,North,Plus,139.9,2025-08-01,0,139.9
M104134,East,Basic,99.9,2025-08-01,1,0.0
M104135,North,Premium,189.9,2025-08-01,1,0.0
M104136,North,Premium,189.9,2025-08-01,0,189.9
M104137,East,Basic,99.9,2025-08-01,0,99.9
M104139,University,Plus,139.9,2025-08-01,0,139.9
M104140,North,Premium,189.9,2025-08-01,0,189.9
M104141,East,Basic,99.9,2025-08-01,0,99.9
M104142,Downtown,Plus,139.9,2025-08-01,0,139.9
M104143,East,Plus,139.9,2025-08-01,0,139.9
M104145,Downtown,Premium,189.9,2025-08-01,0,189.9
M104146,University,Plus,139.9,2025-08-01,0,139.9
M104148,South,Premium,189.9,2025-08-01,0,189.9
M104149,West,Plus,139.9,2025-08-01,0,139.9
M104153,University,Plus,139.9,2025-08-01,0,139.9
M104154,South,Plus,139.9,2025-08-01,0,139.9
M104155,West,Premium,189.9,2025-08-01,0,189.9
M104159,East,Plus,139.9,2025-08-01,1,0.0
M104161,North,Plus,139.9,2025-08-01,0,139.9
M104162,South,Plus,139.9,2025-08-01,0,139.9
M104163,Downtown,Plus,139.9,2025-08-01,1,0.0
M104164,East,Plus,139.9,2025-08-01,0,139.9
M104165,West,Plus,139.9,2025-08-01,0,139.9
M104166,South,Plus,139.9,2025-08-01,1,0.0
M104167,North,Plus,139.9,2025-08-01,1,0.0
M104168,South,Plus,139.9,2025-08-01,0,139.9
M104169,East,Plus,139.9,2025-08-01,0,139.9
M104170,North,Basic,99.9,2025-08-01,0,99.9
M104171,East,Plus,139.9,2025-08-01,0,139.9
M104172,South,Basic,99.9,2025-08-01,0,99.9
M104175,East,Basic,99.9,2025-08-01,0,99.9
M104177,East,Premium,189.9,2025-08-01,0,189.9
M104179,Downtown,Plus,139.9,2025-08-01,0,139.9
M104181,Downtown,Basic,99.9,2025-08-01,0,99.9
M104182,Downtown,Plus,139.9,2025-08-01,0,139.9
M104183,University,Basic,99.9,2025-08-01,0,99.9
M104184,University,Basic,99.9,2025-08-01,0,99.9
M104185,West,Plus,139.9,2025-08-01,0,139.9
M104188,North,Premium,189.9,2025-08-01,0,189.9
M104189,East,Plus,139.9,2025-08-01,1,0.0
M104190,Downtown,Plus,139.9,2025-08-01,0,139.9
M104191,Downtown,Premium,189.9,2025-08-01,1,0.0
M104193,Downtown,Plus,139.9,2025-08-01,0,139.9
M104194,North,Plus,139.9,2025-08-01,1,0.0
M104195,University,Basic,99.9,2025-08-01,0,99.9
M104196,Downtown,Plus,139.9,2025-08-01,0,139.9
M104198,University,Premium,189.9,2025-08-01,0,189.9
M104199,Downtown,Plus,139.9,2025-08-01,0,139.9
M104200,North,Plus,139.9,2025-08-01,0,139.9
M104202,South,Premium,189.9,2025-08-01,0,189.9
M104204,East,Plus,139.9,2025-08-01,0,139.9
M104207,Downtown,Basic,99.9,2025-08-01,0,99.9
M104209,South,Plus,139.9,2025-08-01,0,139.9
M104211,University,Plus,139.9,2025-08-01,0,139.9
M104212,West,Basic,99.9,2025-08-01,0,99.9
M104213,West,Basic,99.9,2025-08-01,0,99.9
M104214,West,Plus,139.9,2025-08-01,0,139.9
M104223,University,Plus,139.9,2025-08-01,1,0.0
M104224,East,Plus,139.9,2025-08-01,0,139.9
M104225,Downtown,Plus,139.9,2025-08-01,0,139.9
M104226,Downtown,Plus,139.9,2025-08-01,0,139.9
M104227,North,Plus,139.9,2025-08-01,0,139.9
M104228,East,Plus,139.9,2025-08-01,0,139.9
M104230,North,Basic,99.9,2025-08-01,0,99.9
M104233,West,Plus,139.9,2025-08-01,0,139.9
M104236,Downtown,Basic,99.9,2025-08-01,0,99.9
M104237,West,Basic,99.9,2025-08-01,0,99.9
M104239,University,Plus,139.9,2025-08-01,0,139.9
M104240,East,Basic,99.9,2025-08-01,0,99.9
M104241,University,Plus,139.9,2025-08-01,0,139.9
M104242,Downtown,Basic,99.9,2025-08-01,0,99.9
M104243,Downtown,Premium,189.9,2025-08-01,1,0.0
M104244,Downtown,Premium,189.9,2025-08-01,0,189.9
M104245,North,Basic,99.9,2025-08-01,0,99.9
M104246,South,Basic,99.9,2025-08-01,0,99.9
M104248,West,Basic,99.9,2025-08-01,1,0.0
M104249,Downtown,Premium,189.9,2025-08-01,0,189.9
M104250,Downtown,Plus,139.9,2025-08-01,0,139.9
M104251,East,Basic,99.9,2025-08-01,0,99.9
M104252,North,Premium,189.9,2025-08-01,1,0.0
M104255,Downtown,Premium,189.9,2025-08-01,0,189.9
M104257,North,Plus,139.9,2025-08-01,0,139.9
M104259,Downtown,Plus,139.9,2025-08-01,0,139.9
M104260,Downtown,Basic,99.9,2025-08-01,0,99.9
M104261,University,Basic,99.9,2025-08-01,0,99.9
M104265,University,Basic,99.9,2025-08-01,1,0.0
M104267,South,Premium,189.9,2025-08-01,0,189.9
M104268,Downtown,Basic,99.9,2025-08-01,0,99.9
M104269,West,Plus,139.9,2025-08-01,0,139.9
M104270,South,Basic,99.9,2025-08-01,0,99.9
M104271,Downtown,Basic,99.9,2025-08-01,0,99.9
M104272,North,Premium,189.9,2025-08-01,0,189.9
M104275,South,Basic,99.9,2025-08-01,0,99.9
M104276,East,Basic,99.9,2025-08-01,0,99.9
M104277,West,Basic,99.9,2025-08-01,0,99.9
M104278,South,Plus,139.9,2025-08-01,0,139.9
M104279,Downtown,Premium,189.9,2025-08-01,0,189.9
M104280,North,Basic,99.9,2025-08-01,0,99.9
M104283,Downtown,Premium,189.9,2025-08-01,0,189.9
M104284,South,Basic,99.9,2025-08-01,0,99.9
M104285,Downtown,Basic,99.9,2025-08-01,1,0.0
M104286,Downtown,Premium,189.9,2025-08-01,0,189.9
M104287,Downtown,Premium,189.9,2025-08-01,0,189.9
M104288,West,Premium,189.9,2025-08-01,0,189.9
M104289,University,Basic,99.9,2025-08-01,0,99.9
M104291,East,Premium,189.9,2025-08-01,0,189.9
M104294,Downtown,Basic,99.9,2025-08-01,0,99.9
M104295,Downtown,Plus,139.9,2025-08-01,0,139.9
M104296,South,Premium,189.9,2025-08-01,0,189.9
M104299,North,Basic,99.9,2025-08-01,0,99.9
M104301,University,Basic,99.9,2025-08-01,0,99.9
M104303,Downtown,Basic,99.9,2025-08-01,0,99.9
M104306,West,Basic,99.9,2025-08-01,0,99.9
M104308,West,Basic,99.9,2025-08-01,0,99.9
M104312,South,Basic,99.9,2025-08-01,0,99.9
M104317,West,Plus,139.9,2025-08-01,0,139.9
M104318,North,Plus,139.9,2025-08-01,0,139.9
M104322,Downtown,Premium,189.9,2025-08-01,0,189.9
M104324,West,Plus,139.9,2025-08-01,0,139.9
M104326,South,Premium,189.9,2025-08-01,0,189.9
M104328,Downtown,Plus,139.9,2025-08-01,0,139.9
M104329,University,Basic,99.9,2025-08-01,0,99.9
M104331,Downtown,Plus,139.9,2025-08-01,0,139.9
M104332,East,Basic,99.9,2025-08-01,0,99.9
M104336,North,Plus,139.9,2025-08-01,0,139.9
M104338,West,Plus,139.9,2025-08-01,0,139.9
M104339,Downtown,Basic,99.9,2025-08-01,0,99.9
M104340,University,Premium,189.9,2025-08-01,0,189.9
M104343,South,Basic,99.9,2025-08-01,0,99.9
M104345,West,Basic,99.9,2025-08-01,0,99.9
M104346,University,Plus,139.9,2025-08-01,0,139.9
M104348,University,Plus,139.9,2025-08-01,0,139.9
M104349,North,Basic,99.9,2025-08-01,0,99.9
M104350,West,Plus,139.9,2025-08-01,0,139.9
M104351,East,Plus,139.9,2025-08-01,0,139.9
M104352,West,Basic,99.9,2025-08-01,0,99.9
M104353,South,Plus,139.9,2025-08-01,1,0.0
M104354,North,Plus,139.9,2025-08-01,0,139.9
M104356,Downtown,Basic,99.9,2025-08-01,0,99.9
M104357,Downtown,Premium,189.9,2025-08-01,0,189.9
M104358,North,Premium,189.9,2025-08-01,0,189.9
M104359,Downtown,Plus,139.9,2025-08-01,0,139.9
M104360,North,Plus,139.9,2025-08-01,0,139.9
M104361,Downtown,Basic,99.9,2025-08-01,1,0.0
M104364,East,Plus,139.9,2025-08-01,0,139.9
M104366,South,Basic,99.9,2025-08-01,0,99.9
M104367,North,Plus,139.9,2025-08-01,0,139.9
M104368,Downtown,Plus,139.9,2025-08-01,0,139.9
M104371,North,Basic,99.9,2025-08-01,0,99.9
M104372,North,Premium,189.9,2025-08-01,0,189.9
M104374,East,Plus,139.9,2025-08-01,0,139.9
M104375,North,Basic,99.9,2025-08-01,0,99.9
M104376,North,Basic,99.9,2025-08-01,0,99.9
M104379,North,Plus,139.9,2025-08-01,0,139.9
M104380,East,Basic,99.9,2025-08-01,0,99.9
M104381,North,Premium,189.9,2025-08-01,0,189.9
M104383,South,Plus,139.9,2025-08-01,0,139.9
M104385,Downtown,Premium,189.9,2025-08-01,0,189.9
M104386,North,Premium,189.9,2025-08-01,0,189.9
M104388,North,Plus,139.9,2025-08-01,0,139.9
M104390,South,Premium,189.9,2025-08-01,0,189.9
M104392,East,Plus,139.9,2025-08-01,0,139.9
M104393,North,Plus,139.9,2025-08-01,1,0.0
M104394,Downtown,Plus,139.9,2025-08-01,0,139.9
M104396,South,Premium,189.9,2025-08-01,0,189.9
M104397,South,Basic,99.9,2025-08-01,0,99.9
M104398,North,Premium,189.9,2025-08-01,0,189.9
M104399,Downtown,Basic,99.9,2025-08-01,0,99.9
M104400,Downtown,Basic,99.9,2025-08-01,0,99.9
M104402,North,Basic,99.9,2025-08-01,0,99.9
M104403,University,Basic,99.9,2025-08-01,0,99.9
M104404,East,Plus,139.9,2025-08-01,0,139.9
M104406,University,Premium,189.9,2025-08-01,0,189.9
M104409,South,Plus,139.9,2025-08-01,0,139.9
M104411,South,Basic,99.9,2025-08-01,0,99.9
M104412,Downtown,Basic,99.9,2025-08-01,0,99.9
M104414,North,Premium,189.9,2025-08-01,0,189.9
M104416,University,Basic,99.9,2025-08-01,0,99.9
M104417,Downtown,Plus,139.9,2025-08-01,0,139.9
M104418,South,Basic,99.9,2025-08-01,0,99.9
M104421,University,Basic,99.9,2025-08-01,0,99.9
M104423,South,Premium,189.9,2025-08-01,0,189.9
M104424,Downtown,Plus,139.9,2025-08-01,0,139.9
M104425,University,Plus,139.9,2025-08-01,0,139.9
M104426,East,Basic,99.9,2025-08-01,0,99.9
M104427,East,Basic,99.9,2025-08-01,0,99.9
M104429,University,Basic,99.9,2025-08-01,0,99.9
M104430,University,Plus,139.9,2025-08-01,0,139.9
M104431,University,Plus,139.9,2025-08-01,0,139.9
M104433,West,Premium,189.9,2025-08-01,0,189.9
M104434,East,Plus,139.9,2025-08-01,0,139.9
M104435,North,Basic,99.9,2025-08-01,0,99.9
M104436,East,Basic,99.9,2025-08-01,0,99.9
M104437,Downtown,Plus,139.9,2025-08-01,0,139.9
M104439,University,Premium,189.9,2025-08-01,0,189.9
M104440,North,Basic,99.9,2025-08-01,0,99.9
M104441,Downtown,Plus,139.9,2025-08-01,0,139.9
M104442,North,Plus,139.9,2025-08-01,0,139.9
M104443,Downtown,Plus,139.9,2025-08-01,0,139.9
M104444,North,Premium,189.9,2025-08-01,0,189.9
M104448,University,Premium,189.9,2025-08-01,0,189.9
M104449,East,Basic,99.9,2025-08-01,0,99.9
M104450,South,Plus,139.9,2025-08-01,0,139.9
M104452,North,Premium,189.9,2025-08-01,0,189.9
M104455,Downtown,Premium,189.9,2025-08-01,0,189.9
M104456,South,Basic,99.9,2025-08-01,0,99.9
M104457,Downtown,Basic,99.9,2025-08-01,0,99.9
M104460,Downtown,Plus,139.9,2025-08-01,0,139.9
M104461,Downtown,Plus,139.9,2025-08-01,0,139.9
M104462,North,Premium,189.9,2025-08-01,0,189.9
M104463,University,Basic,99.9,2025-08-01,0,99.9
M104466,North,Plus,139.9,2025-08-01,0,139.9
M104468,South,Premium,189.9,2025-08-01,0,189.9
M104469,East,Basic,99.9,2025-08-01,0,99.9
M104470,Downtown,Basic,99.9,2025-08-01,0,99.9
M104473,University,Plus,139.9,2025-08-01,0,139.9
M104475,South,Basic,99.9,2025-08-01,0,99.9
M104479,East,Plus,139.9,2025-08-01,0,139.9
M104482,South,Plus,139.9,2025-08-01,0,139.9
M104483,North,Plus,139.9,2025-08-01,0,139.9
M104486,University,Plus,139.9,2025-08-01,0,139.9
M104489,University,Plus,139.9,2025-08-01,0,139.9
M104491,West,Premium,189.9,2025-08-01,0,189.9
M104492,Downtown,Plus,139.9,2025-08-01,0,139.9
M104493,Downtown,Basic,99.9,2025-08-01,0,99.9
M104494,East,Premium,189.9,2025-08-01,0,189.9
M104495,West,Plus,139.9,2025-08-01,0,139.9
M104497,South,Basic,99.9,2025-08-01,0,99.9
M104498,University,Basic,99.9,2025-08-01,0,99.9
M104499,University,Premium,189.9,2025-08-01,0,189.9
M104500,University,Plus,139.9,2025-08-01,0,139.9
M104502,University,Plus,139.9,2025-08-01,0,139.9
M104505,West,Plus,139.9,2025-08-01,0,139.9
M104506,Downtown,Plus,139.9,2025-08-01,0,139.9
M104507,Downtown,Basic,99.9,2025-08-01,0,99.9
M104509,North,Plus,139.9,2025-08-01,0,139.9
M104510,Downtown,Basic,99.9,2025-08-01,0,99.9
M104511,South,Basic,99.9,2025-08-01,0,99.9
M104515,Downtown,Basic,99.9,2025-08-01,0,99.9
M104516,Downtown,Basic,99.9,2025-08-01,0,99.9
M104517,West,Plus,139.9,2025-08-01,0,139.9
M104518,University,Basic,99.9,2025-08-01,0,99.9
M104519,University,Plus,139.9,2025-08-01,0,139.9
M104520,East,Basic,99.9,2025-08-01,0,99.9
M104521,University,Premium,189.9,2025-08-01,1,0.0
M104522,South,Premium,189.9,2025-08-01,0,189.9
M104527,North,Basic,99.9,2025-08-01,0,99.9
M104530,North,Basic,99.9,2025-08-01,0,99.9
M104531,West,Plus,139.9,2025-08-01,0,139.9
M104532,North,Basic,99.9,2025-08-01,0,99.9
M104538,West,Plus,139.9,2025-08-01,0,139.9
M104539,South,Plus,139.9,2025-08-01,0,139.9
M104542,East,Basic,99.9,2025-08-01,0,99.9
M104543,Downtown,Basic,99.9,2025-08-01,0,99.9
M104545,North,Plus,139.9,2025-08-01,0,139.9
M104546,North,Basic,99.9,2025-08-01,0,99.9
M104547,West,Plus,139.9,2025-08-01,0,139.9
M104548,University,Basic,99.9,2025-08-01,0,99.9
M104550,University,Plus,139.9,2025-08-01,0,139.9
M104552,University,Premium,189.9,2025-08-01,0,189.9
M104553,University,Plus,139.9,2025-08-01,0,139.9
M104556,South,Plus,139.9,2025-08-01,0,139.9
M104557,Downtown,Plus,139.9,2025-08-01,0,139.9
M104558,Downtown,Premium,189.9,2025-08-01,0,189.9
M104559,North,Plus,139.9,2025-08-01,0,139.9
M104560,South,Basic,99.9,2025-08-01,0,99.9
M104562,University,Plus,139.9,2025-08-01,0,139.9
M104564,South,Basic,99.9,2025-08-01,0,99.9
M104565,Downtown,Basic,99.9,2025-08-01,0,99.9
M104568,North,Basic,99.9,2025-08-01,0,99.9
M104570,North,Plus,139.9,2025-08-01,0,139.9
M104571,South,Plus,139.9,2025-08-01,0,139.9
M104573,West,Plus,139.9,2025-08-01,0,139.9
M104575,University,Premium,189.9,2025-08-01,0,189.9
M104576,University,Plus,139.9,2025-08-01,0,139.9
M104579,West,Plus,139.9,2025-08-01,0,139.9
M104581,Downtown,Plus,139.9,2025-08-01,1,0.0
M104583,West,Plus,139.9,2025-08-01,0,139.9
