member_id,join_date,unit,plan,acquisition_channel,age_group,monthly_fee,cancel_date,status,tenure_months,member_key
M101850,2024-03-03,East,Basic,Walk-in,35-44,99.9,,Active,29,1851
M101851,2024-08-12,Downtown,Basic,Google Ads,25-34,99.9,2025-04-12,Cancelled,8,1852
M101852,2024-11-06,West,Plus,Walk-in,25-34,139.9,,Active,21,1853
M101853,2024-01-04,West,Premium,Referral,18-24,189.9,,Active,31,1854
M101854,2024-08-14,Downtown,Basic,Instagram,25-34,99.9,,Active,24,1855
M101855,2026-03-30,University,Basic,Walk-in,35-44,99.9,,Active,4,1856
M101856,2025-08-25,Downtown,Plus,Instagram,35-44,139.9,,Active,11,1857
M101857,2025-03-24,University,Plus,Instagram,45-54,139.9,,Active,16,1858
M101858,2025-01-13,West,Basic,Instagram,18-24,99.9,,Active,19,1859
M101859,2024-09-11,North,Premium,Instagram,35-44,189.9,2026-06-11,Cancelled,21,1860
M101860,2024-03-10,North,Premium,Instagram,25-34,189.9,,Active,29,1861
M101861,2024-10-29,Downtown,Plus,Organic,55+,139.9,,Active,21,1862
M101862,2025-02-17,Downtown,Plus,Instagram,35-44,139.9,,Active,17,1863
M101863,2026-06-23,East,Basic,Referral,25-34,99.9,,Active,1,1864
M101864,2024-07-30,Downtown,Plus,Referral,18-24,139.9,,Active,24,1865
M101865,2024-02-18,Downtown,Plus,Organic,35-44,139.9,,Active,29,1866
M101866,2026-01-22,South,Plus,Referral,55+,139.9,2026-04-22,Cancelled,3,1867
M101867,2026-03-16,South,Premium,Instagram,25-34,189.9,,Active,5,1868
M101868,2026-04-23,West,Premium,Instagram,25-34,189.9,,Active,3,1869
M101869,2026-04-08,University,Plus,Instagram,45-54,139.9,,Active,4,1870
M101870,2024-08-25,West,Premium,Corporate,35-44,189.9,,Active,23,1871
M101871,2024-05-02,North,Plus,Walk-in,35-44,139.9,2025-02-02,Cancelled,9,1872
M101872,2024-09-11,University,Basic,Google Ads,45-54,99.9,,Active,23,1873
M101873,2026-04-13,West,Basic,Instagram,18-24,99.9,2026-07-13,Cancelled,3,1874
M101874,2024-05-11,University,Basic,Google Ads,25-34,99.9,2026-07-11,Cancelled,26,1875
M101875,2025-01-29,West,Plus,Google Ads,45-54,139.9,2026-03-29,Cancelled,14,1876
M101876,2025-05-18,Downtown,Basic,Google Ads,45-54,99.9,,Active,14,1877
M101877,2025-06-16,Downtown,Basic,Walk-in,18-24,99.9,,Active,13,1878
M101878,2026-06-12,Downtown,Premium,Corporate,18-24,189.9,,Active,2,1879
M101879,2024-01-09,North,Plus,Instagram,25-34,139.9,,Active,31,1880
M101880,2024-01-11,North,Plus,Referral,35-44,139.9,,Active,31,1881
M101881,2024-02-06,North,Basic,Walk-in,45-54,99.9,,Active,30,1882
M101882,2025-05-06,South,Premium,Instagram,25-34,189.9,,Active,15,1883
M101883,2026-01-18,University,Basic,Organic,45-54,99.9,2026-07-18,Cancelled,6,1884
M101884,2024-04-06,Downtown,Plus,Referral,25-34,139.9,,Active,28,1885
M101885,2025-08-20,Downtown,Basic,Instagram,35-44,99.9,2025-11-20,Cancelled,3,1886
M101886,2024-11-18,South,Premium,Instagram,18-24,189.9,,Active,20,1887
M101887,2025-09-14,South,Basic,Referral,35-44,99.9,,Active,11,1888
M101888,2026-05-01,South,Basic,Corporate,35-44,99.9,,Active,3,1889
M101889,2024-03-24,University,Premium,Organic,25-34,189.9,,Active,28,1890
M101890,2026-06-10,University,Premium,Organic,25-34,189.9,,Active,2,1891
M101891,2024-04-30,West,Basic,Corporate,25-34,99.9,2025-12-30,Cancelled,20,1892
M101892,2024-01-17,North,Plus,Instagram,25-34,139.9,,Active,30,1893
M101893,2024-04-24,Downtown,Basic,Referral,35-44,99.9,,Active,27,1894
M101894,2026-01-07,Downtown,Premium,Instagram,35-44,189.9,,Active,7,1895
M101895,2024-08-07,North,Premium,Organic,25-34,189.9,,Active,24,1896
M101896,2024-10-17,University,Plus,Instagram,35-44,139.9,,Active,21,1897
M101897,2025-01-13,Downtown,Basic,Walk-in,25-34,99.9,,Active,19,1898
M101898,2025-12-17,South,Plus,Corporate,18-24,139.9,,Active,7,1899
M101899,2025-02-28,University,Premium,Organic,18-24,189.9,,Active,17,1900
M101900,2025-11-10,Downtown,Premium,Corporate,35-44,189.9,,Active,9,1901
M101901,2024-07-02,Downtown,Basic,Organic,25-34,99.9,,Active,25,1902
M101902,2024-08-16,University,Plus,Google Ads,55+,139.9,,Active,23,1903
M101903,2026-01-30,North,Basic,Walk-in,25-34,99.9,,Active,6,1904
M101904,2025-11-08,Downtown,Basic,Corporate,25-34,99.9,2026-02-08,Cancelled,3,1905
M101905,2024-12-30,North,Basic,Instagram,35-44,99.9,,Active,19,1906
M101906,2025-08-31,North,Premium,Organic,18-24,189.9,,Active,11,1907
M101907,2025-05-29,West,Plus,Instagram,18-24,139.9,,Active,14,1908
M101908,2024-12-08,South,Basic,Instagram,18-24,99.9,2025-07-08,Cancelled,7,1909
M101909,2024-12-30,University,Basic,Organic,45-54,99.9,,Active,19,1910
M101910,2025-07-08,South,Plus,Instagram,18-24,139.9,,Active,13,1911
M101911,2025-03-14,East,Basic,Organic,45-54,99.9,,Active,17,1912
M101912,2025-06-06,University,Basic,Instagram,45-54,99.9,,Active,14,1913
M101913,2025-11-24,South,Basic,Corporate,35-44,99.9,,Active,8,1914
M101914,2025-12-12,South,Basic,Organic,25-34,99.9,2026-06-12,Cancelled,6,1915
M101915,2024-06-21,Downtown,Basic,Instagram,18-24,99.9,2025-08-21,Cancelled,14,1916
M101916,2025-02-10,South,Plus,Corporate,45-54,139.9,,Active,18,1917
M101917,2024-02-20,University,Basic,Organic,45-54,99.9,,Active,29,1918
M101918,2024-08-23,West,Basic,Google Ads,35-44,99.9,,Active,23,1919
M101919,2024-04-01,West,Premium,Instagram,25-34,189.9,,Active,28,1920
M101920,2024-09-17,South,Basic,Google Ads,35-44,99.9,,Active,22,1921
M101921,2024-05-17,Downtown,Premium,Organic,45-54,189.9,,Active,26,1922
M101922,2024-08-27,West,Plus,Google Ads,25-34,139.9,,Active,23,1923
M101923,2024-08-29,East,Plus,Walk-in,35-44,139.9,,Active,23,1924
M101924,2025-12-10,Downtown,Premium,Referral,45-54,189.9,2026-02-10,Cancelled,2,1925
M101925,2024-07-06,University,Plus,Instagram,25-34,139.9,,Active,25,1926
M101926,2025-03-05,East,Basic,Corporate,35-44,99.9,2025-12-05,Cancelled,9,1927
M101927,2025-09-19,Downtown,Plus,Referral,55+,139.9,2026-04-19,Cancelled,7,1928
M101928,2024-09-16,Downtown,Plus,Google Ads,45-54,139.9,2026-04-16,Cancelled,19,1929
M101929,2025-03-31,Downtown,Plus,Walk-in,35-44,139.9,,Active,16,1930
M101930,2025-04-07,East,Basic,Corporate,45-54,99.9,,Active,16,1931
M101931,2025-11-07,University,Premium,Instagram,35-44,189.9,2026-07-07,Cancelled,8,1932
M101932,2025-06-09,Downtown,Plus,Walk-in,18-24,139.9,,Active,14,1933
M101933,2025-12-13,South,Plus,Corporate,25-34,139.9,,Active,8,1934
M101934,2025-08-18,West,Plus,Referral,45-54,139.9,2026-03-18,Cancelled,7,1935
M101935,2024-10-06,South,Basic,Organic,35-44,99.9,,Active,22,1936
M101936,2026-05-26,East,Plus,Organic,18-24,139.9,,Active,2,1937
M101937,2025-07-20,West,Plus,Instagram,25-34,139.9,,Active,12,1938
M101938,2024-06-06,University,Basic,Instagram,25-34,99.9,2025-08-06,Cancelled,14,1939
M101939,2026-01-16,West,Basic,Corporate,45-54,99.9,,Active,6,1940
M101940,2024-12-14,Downtown,Basic,Corporate,35-44,99.9,2026-05-14,Cancelled,17,1941
M101941,2024-02-29,South,Basic,Organic,25-34,99.9,2025-02-28,Cancelled,12,1942
M101942,2025-09-28,North,Basic,Google Ads,25-34,99.9,,Active,10,1943
M101943,2025-03-03,University,Basic,Organic,45-54,99.9,,Active,17,1944
M101944,2025-09-25,Downtown,Premium,Referral,25-34,189.9,,Active,10,1945
M101945,2024-02-09,University,Basic,Walk-in,25-34,99.9,,Active,30,1946
M101946,2024-10-18,Downtown,Premium,Organic,25-34,189.9,,Active,21,1947
M101947,2025-05-27,North,Basic,Walk-in,18-24,99.9,,Active,14,1948
M101948,2025-10-06,West,Basic,Referral,45-54,99.9,,Active,10,1949
M101949,2024-01-06,West,Premium,Organic,35-44,189.9,2026-03-06,Cancelled,26,1950
M101950,2025-02-26,West,Basic,Google Ads,35-44,99.9,,Active,17,1951
M101951,2026-06-06,East,Premium,Google Ads,55+,189.9,,Active,2,1952
M101952,2025-11-09,East,Basic,Instagram,25-34,99.9,2026-03-09,Cancelled,4,1953
M101953,2024-09-05,North,Basic,Organic,18-24,99.9,,Active,23,1954
M101954,2026-05-09,Downtown,Premium,Google Ads,35-44,189.9,,Active,3,1955
M101955,2026-02-01,Downtown,Basic,Referral,25-34,99.9,,Active,6,1956
M101956,2025-01-26,Downtown,Plus,Google Ads,18-24,139.9,2026-07-26,Cancelled,18,1957
M101957,2025-02-09,University,Premium,Google Ads,18-24,189.9,2025-11-09,Cancelled,9,1958
M101958,2024-02-22,North,Plus,Organic,55+,139.9,,Active,29,1959
M101959,2025-01-03,Downtown,Premium,Walk-in,18-24,189.9,,Active,19,1960
M101960,2024-04-08,West,Premium,Referral,25-34,189.9,,Active,28,1961
M101961,2024-04-05,East,Basic,Walk-in,55+,99.9,,Active,28,1962
M101962,2024-07-16,West,Basic,Instagram,18-24,99.9,,Active,24,1963
M101963,2024-04-30,University,Basic,Organic,25-34,99.9,,Active,27,1964
M101964,2024-02-26,West,Plus,Instagram,18-24,139.9,,Active,29,1965
M101965,2026-03-23,Downtown,Plus,Organic,18-24,139.9,,Active,4,1966
M101966,2026-05-29,Downtown,Premium,Referral,55+,189.9,2026-07-29,Cancelled,2,1967
M101967,2025-10-01,Downtown,Basic,Walk-in,55+,99.9,2026-01-01,Cancelled,3,1968
M101968,2024-12-18,East,Plus,Instagram,18-24,139.9,,Active,19,1969
M101969,2024-01-13,North,Basic,Organic,55+,99.9,2025-08-13,Cancelled,19,1970
M101970,2025-09-20,East,Premium,Instagram,18-24,189.9,2026-05-20,Cancelled,8,1971
M101971,2024-09-02,South,Basic,Organic,35-44,99.9,2024-12-02,Cancelled,3,1972
M101972,2026-01-02,West,Plus,Organic,25-34,139.9,,Active,7,1973
M101973,2024-09-20,North,Basic,Organic,18-24,99.9,2026-04-20,Cancelled,19,1974
M101974,2024-12-16,South,Premium,Google Ads,25-34,189.9,,Active,19,1975
M101975,2025-02-22,Downtown,Plus,Instagram,25-34,139.9,2026-01-22,Cancelled,11,1976
M101976,2024-04-06,East,Plus,Walk-in,45-54,139.9,,Active,28,1977
M101977,2025-09-04,West,Plus,Organic,35-44,139.9,,Active,11,1978
M101978,2025-02-26,Downtown,Basic,Organic,25-34,99.9,,Active,17,1979
M101979,2026-05-13,East,Basic,Organic,25-34,99.9,2026-07-13,Cancelled,2,1980
M101980,2024-12-03,North,Plus,Referral,18-24,139.9,,Active,20,1981
M101981,2026-03-27,East,Basic,Organic,45-54,99.9,,Active,4,1982
M101982,2025-03-28,University,Premium,Referral,45-54,189.9,,Active,16,1983
M101983,2024-07-29,North,Premium,Referral,18-24,189.9,,Active,24,1984
M101984,2025-05-18,Downtown,Basic,Instagram,25-34,99.9,,Active,14,1985
M101985,2025-04-29,University,Basic,Google Ads,35-44,99.9,2026-05-29,Cancelled,13,1986
M101986,2024-09-03,Downtown,Plus,Organic,25-34,139.9,2026-07-03,Cancelled,22,1987
M101987,2024-02-17,East,Plus,Organic,18-24,139.9,,Active,29,1988
M101988,2026-02-06,North,Basic,Instagram,25-34,99.9,,Active,6,1989
M101989,2024-09-28,Downtown,Basic,Walk-in,25-34,99.9,,Active,22,1990
M101990,2025-08-06,East,Plus,Google Ads,25-34,139.9,,Active,12,1991
M101991,2025-05-24,Downtown,Basic,Corporate,35-44,99.9,,Active,14,1992
M101992,2024-04-19,South,Basic,Instagram,35-44,99.9,,Active,27,1993
M101993,2024-06-29,East,Premium,Google Ads,25-34,189.9,,Active,25,1994
M101994,2025-01-21,East,Basic,Google Ads,45-54,99.9,,Active,18,1995
M101995,2024-04-13,University,Premium,Instagram,25-34,189.9,,Active,28,1996
M101996,2026-02-07,West,Plus,Walk-in,25-34,139.9,,Active,6,1997
M101997,2025-05-29,Downtown,Basic,Instagram,35-44,99.9,,Active,14,1998
M101998,2024-11-09,West,Basic,Instagram,25-34,99.9,2025-03-09,Cancelled,4,1999
M101999,2025-10-09,North,Basic,Instagram,18-24,99.9,2026-05-09,Cancelled,7,2000
M102000,2024-10-22,East,Basic,Referral,45-54,99.9,,Active,21,2001
M102001,2024-01-14,Downtown,Basic,Instagram,45-54,99.9,,Active,31,2002
M102002,2024-12-14,Downtown,Premium,Google Ads,35-44,189.9,,Active,20,2003
M102003,2024-06-26,South,Basic,Google Ads,25-34,99.9,,Active,25,2004
M102004,2024-02-25,West,Plus,Organic,45-54,139.9,2026-06-25,Cancelled,28,2005
M102005,2024-12-07,East,Plus,Google Ads,18-24,139.9,,Active,20,2006
M102006,2025-01-24,East,Plus,Organic,35-44,139.9,2026-01-24,Cancelled,12,2007
M102007,2024-10-16,University,Basic,Corporate,25-34,99.9,,Active,21,2008
M102008,2026-03-06,Downtown,Premium,Instagram,18-24,189.9,,Active,5,2009
M102009,2026-03-30,South,Basic,Organic,18-24,99.9,2026-07-30,Cancelled,4,2010
M102010,2024-04-22,West,Premium,Corporate,35-44,189.9,,Active,27,2011
M102011,2024-11-17,East,Basic,Organic,35-44,99.9,,Active,20,2012
M102012,2025-10-01,University,Plus,Corporate,35-44,139.9,,Active,10,2013
M102013,2025-07-19,North,Plus,Instagram,25-34,139.9,,Active,12,2014
M102014,2026-01-13,East,Basic,Google Ads,35-44,99.9,2026-07-13,Cancelled,6,2015
M102015,2025-07-12,East,Premium,Referral,18-24,189.9,,Active,13,2016
M102016,2024-12-01,Downtown,Basic,Google Ads,45-54,99.9,,Active,20,2017
M102017,2024-12-21,South,Plus,Google Ads,25-34,139.9,2025-03-21,Cancelled,3,2018
M102018,2025-09-19,University,Plus,Referral,18-24,139.9,,Active,10,2019
M102019,2025-01-11,University,Plus,Instagram,55+,139.9,,Active,19,2020
M102020,2025-07-12,West,Premium,Organic,35-44,189.9,,Active,13,2021
M102021,2024-12-17,South,Basic,Referral,35-44,99.9,,Active,19,2022
M102022,2025-03-16,South,Basic,Corporate,25-34,99.9,,Active,16,2023
M102023,2026-04-20,North,Plus,Organic,45-54,139.9,,Active,3,2024
M102024,2025-10-28,East,Basic,Corporate,35-44,99.9,,Active,9,2025
M102025,2024-11-04,West,Plus,Organic,25-34,139.9,,Active,21,2026
M102026,2026-04-10,University,Basic,Referral,18-24,99.9,,Active,4,2027
M102027,2024-12-18,University,Plus,Walk-in,18-24,139.9,,Active,19,2028
M102028,2024-09-28,West,Plus,Corporate,45-54,139.9,2025-01-28,Cancelled,4,2029
M102029,2026-05-28,South,Plus,Instagram,18-24,139.9,,Active,2,2030
M102030,2024-07-07,North,Plus,Google Ads,25-34,139.9,2024-10-07,Cancelled,3,2031
M102031,2025-09-27,East,Plus,Walk-in,45-54,139.9,,Active,10,2032
M102032,2026-05-10,South,Premium,Corporate,35-44,189.9,,Active,3,2033
M102033,2025-12-26,University,Premium,Google Ads,18-24,189.9,,Active,7,2034
M102034,2025-10-29,Downtown,Basic,Walk-in,35-44,99.9,,Active,9,2035
M102035,2026-01-23,West,Premium,Referral,25-34,189.9,,Active,6,2036
M102036,2024-11-08,West,Basic,Corporate,18-24,99.9,,Active,21,2037
M102037,2024-12-14,East,Plus,Organic,18-24,139.9,,Active,20,2038
M102038,2026-01-25,Downtown,Premium,Organic,35-44,189.9,,Active,6,2039
M102039,2026-05-07,Downtown,Basic,Corporate,25-34,99.9,,Active,3,2040
M102040,2024-09-03,West,Plus,Instagram,45-54,139.9,,Active,23,2041
M102041,2025-06-27,Downtown,Premium,Organic,18-24,189.9,,Active,13,2042
M102042,2025-01-30,University,Basic,Organic,18-24,99.9,,Active,18,2043
M102043,2025-01-13,North,Premium,Google Ads,45-54,189.9,,Active,19,2044
M102044,2024-11-19,West,Basic,Google Ads,45-54,99.9,,Active,20,2045
M102045,2025-08-20,Downtown,Plus,Walk-in,35-44,139.9,,Active,11,2046
M102046,2025-05-30,West,Plus,Google Ads,25-34,139.9,,Active,14,2047
M102047,2025-09-19,South,Basic,Google Ads,55+,99.9,,Active,10,2048
M102048,2026-04-30,South,Plus,Organic,25-34,139.9,,Active,3,2049
M102049,2025-05-07,West,Basic,Organic,35-44,99.9,2026-02-07,Cancelled,9,2050
M102050,2025-01-07,Downtown,Premium,Organic,25-34,189.9,,Active,19,2051
M102051,2025-08-04,North,Plus,Instagram,18-24,139.9,,Active,12,2052
M102052,2026-06-04,Downtown,Plus,Google Ads,35-44,139.9,,Active,2,2053
M102053,2025-06-24,West,Basic,Organic,18-24,99.9,,Active,13,2054
M102054,2024-08-05,South,Premium,Organic,55+,189.9,2025-06-05,Cancelled,10,2055
M102055,2025-11-20,Downtown,Plus,Referral,35-44,139.9,,Active,8,2056
M102056,2025-09-16,Downtown,Basic,Instagram,25-34,99.9,,Active,10,2057
M102057,2026-04-06,West,Basic,Organic,35-44,99.9,,Active,4,2058
M102058,2025-09-01,North,Premium,Organic,35-44,189.9,,Active,11,2059
M102059,2025-02-23,Downtown,Plus,Organic,55+,139.9,,Active,17,2060
M102060,2025-01-01,East,Plus,Instagram,18-24,139.9,2025-05-01,Cancelled,4,2061
M102061,2024-01-14,Downtown,Basic,Google Ads,45-54,99.9,,Active,31,2062
M102062,2024-08-08,North,Basic,Google Ads,25-34,99.9,2024-10-08,Cancelled,2,2063
M102063,2026-02-18,South,Plus,Google Ads,18-24,139.9,,Active,5,2064
M102064,2025-08-16,Downtown,Plus,Walk-in,25-34,139.9,,Active,11,2065
M102065,2024-09-10,East,Plus,Instagram,45-54,139.9,,Active,23,2066
M102066,2026-03-23,South,Plus,Google Ads,45-54,139.9,,Active,4,2067
M102067,2025-07-10,South,Premium,Corporate,18-24,189.9,,Active,13,2068
M102068,2026-06-03,North,Basic,Instagram,18-24,99.9,,Active,2,2069
M102069,2024-07-09,Downtown,Basic,Referral,25-34,99.9,,Active,25,2070
M102070,2025-07-21,West,Basic,Organic,25-34,99.9,,Active,12,2071
M102071,2025-08-13,South,Basic,Organic,18-24,99.9,,Active,12,2072
M102072,2024-01-28,Downtown,Premium,Organic,25-34,189.9,,Active,30,2073
M102073,2025-01-08,North,Premium,Google Ads,35-44,189.9,,Active,19,2074
M102074,2024-04-13,East,Plus,Google Ads,35-44,139.9,2025-04-13,Cancelled,12,2075
M102075,2025-09-13,West,Basic,Corporate,25-34,99.9,2026-02-13,Cancelled,5,2076
M102076,2026-02-28,East,Basic,Walk-in,18-24,99.9,2026-05-28,Cancelled,3,2077
M102077,2025-06-17,North,Plus,Organic,18-24,139.9,2026-07-17,Cancelled,13,2078
M102078,2024-01-16,South,Plus,Walk-in,25-34,139.9,2024-12-16,Cancelled,11,2079
M102079,2024-04-12,North,Premium,Corporate,35-44,189.9,,Active,28,2080
M102080,2025-01-13,Downtown,Basic,Organic,25-34,99.9,2026-05-13,Cancelled,16,2081
M102081,2024-02-19,North,Plus,Instagram,25-34,139.9,,Active,29,2082
M102082,2025-05-24,Downtown,Plus,Organic,35-44,139.9,,Active,14,2083
M102083,2024-01-09,South,Plus,Walk-in,35-44,139.9,2025-09-09,Cancelled,20,2084
M102084,2025-11-05,Downtown,Basic,Organic,25-34,99.9,,Active,9,2085
M102085,2024-07-23,East,Premium,Instagram,25-34,189.9,,Active,24,2086
M102086,2026-01-16,West,Basic,Google Ads,45-54,99.9,,Active,6,2087
M102087,2024-11-17,University,Plus,Walk-in,35-44,139.9,,Active,20,2088
M102088,2026-06-03,North,Plus,Instagram,18-24,139.9,,Active,2,2089
M102089,2025-02-07,South,Premium,Instagram,25-34,189.9,,Active,18,2090
M102090,2025-05-24,Downtown,Premium,Organic,25-34,189.9,,Active,14,2091
M102091,2025-04-20,South,Plus,Google Ads,18-24,139.9,,Active,15,2092
M102092,2026-03-17,West,Plus,Organic,55+,139.9,2026-07-17,Cancelled,4,2093
M102093,2024-09-25,South,Basic,Organic,45-54,99.9,,Active,22,2094
M102094,2025-09-02,East,Basic,Referral,18-24,99.9,,Active,11,2095
M102095,2025-02-22,University,Plus,Walk-in,18-24,139.9,2025-08-22,Cancelled,6,2096
M102096,2025-07-08,West,Basic,Referral,55+,99.9,2026-07-08,Cancelled,12,2097
M102097,2026-05-02,North,Plus,Referral,35-44,139.9,,Active,3,2098
M102098,2025-07-27,North,Basic,Organic,45-54,99.9,2025-12-27,Cancelled,5,2099
M102099,2024-11-30,Downtown,Plus,Instagram,35-44,139.9,,Active,20,2100
M102100,2025-12-11,West,Plus,Organic,18-24,139.9,2026-04-11,Cancelled,4,2101
M102101,2024-02-17,Downtown,Basic,Instagram,55+,99.9,,Active,29,2102
M102102,2024-08-26,University,Basic,Instagram,18-24,99.9,,Active,23,2103
M102103,2024-09-04,South,Plus,Instagram,18-24,139.9,,Active,23,2104
M102104,2024-11-03,West,Plus,Instagram,35-44,139.9,,Active,21,2105
M102105,2024-12-24,West,Plus,Organic,35-44,139.9,,Active,19,2106
M102106,2026-01-06,East,Plus,Referral,18-24,139.9,2026-03-06,Cancelled,2,2107
M102107,2026-04-08,West,Basic,Google Ads,25-34,99.9,,Active,4,2108
M102108,2024-07-10,University,Premium,Organic,45-54,189.9,2026-07-10,Cancelled,24,2109
M102109,2024-10-08,West,Basic,Corporate,45-54,99.9,,Active,22,2110
M102110,2025-01-18,Downtown,Plus,Walk-in,25-34,139.9,,Active,18,2111
M102111,2025-04-06,University,Plus,Instagram,25-34,139.9,,Active,16,2112
M102112,2025-05-04,West,Plus,Instagram,25-34,139.9,2025-09-04,Cancelled,4,2113
M102113,2025-07-25,South,Plus,Walk-in,45-54,139.9,,Active,12,2114
M102114,2026-03-13,South,Plus,Referral,18-24,139.9,,Active,5,2115
M102115,2025-02-11,University,Premium,Google Ads,45-54,189.9,,Active,18,2116
M102116,2025-12-27,West,Plus,Corporate,25-34,139.9,,Active,7,2117
M102117,2025-08-29,South,Plus,Google Ads,25-34,139.9,,Active,11,2118
M102118,2026-03-03,Downtown,Premium,Organic,25-34,189.9,,Active,5,2119
M102119,2024-06-10,Downtown,Basic,Walk-in,55+,99.9,,Active,26,2120
M102120,2025-06-17,South,Plus,Referral,25-34,139.9,,Active,13,2121
M102121,2025-04-23,North,Basic,Referral,18-24,99.9,,Active,15,2122
M102122,2024-10-15,Downtown,Basic,Corporate,35-44,99.9,,Active,21,2123
M102123,2025-10-11,West,Plus,Instagram,45-54,139.9,2026-04-11,Cancelled,6,2124
M102124,2025-12-06,Downtown,Plus,Referral,18-24,139.9,,Active,8,2125
M102125,2024-05-25,East,Premium,Google Ads,18-24,189.9,,Active,26,2126
M102126,2024-01-26,South,Basic,Walk-in,25-34,99.9,,Active,30,2127
M102127,2025-02-08,South,Basic,Google Ads,25-34,99.9,,Active,18,2128
M102128,2025-10-29,Downtown,Basic,Google Ads,18-24,99.9,,Active,9,2129
M102129,2025-11-06,Downtown,Basic,Referral,55+,99.9,,Active,9,2130
M102130,2025-07-26,East,Plus,Organic,35-44,139.9,,Active,12,2131
M102131,2025-01-17,North,Premium,Google Ads,25-34,189.9,,Active,18,2132
M102132,2026-01-02,University,Basic,Referral,25-34,99.9,,Active,7,2133
M102133,2024-06-20,East,Basic,Walk-in,45-54,99.9,,Active,25,2134
M102134,2026-06-29,North,Premium,Instagram,25-34,189.9,,Active,1,2135
M102135,2026-02-14,North,Plus,Referral,18-24,139.9,,Active,5,2136
M102136,2026-03-06,West,Premium,Google Ads,45-54,189.9,,Active,5,2137
M102137,2024-07-10,South,Basic,Google Ads,45-54,99.9,2026-05-10,Cancelled,22,2138
M102138,2024-06-07,West,Premium,Referral,18-24,189.9,,Active,26,2139
M102139,2025-06-06,University,Plus,Instagram,18-24,139.9,,Active,14,2140
M102140,2025-07-14,East,Basic,Instagram,25-34,99.9,2025-10-14,Cancelled,3,2141
M102141,2025-02-04,West,Basic,Instagram,55+,99.9,,Active,18,2142
M102142,2024-12-17,East,Basic,Walk-in,35-44,99.9,,Active,19,2143
